material_id;diameter;body_length;wall_thickness;laminate;shoulder;closure;closure_material;packaging_code;lacquer;printing_document;customer_id
284742;40.0;98;0.5;PF0116;P-2100Z00100;VS2138030M04;612798;VPU049;LA0173;PD058219;101551
285090;50.0;205;0.5;PF0116;N-2200000050;HI2248150003;605483;VPU055;LA0180;PD060371;100444
285159;50.0;205;0.5;PF0116;N-2200000050;HI2248150003;605483;VPU055;LA0180;;100444
285215;50.0;205;0.5;PF0116;N-2200000050;HI2248150003;605483;VP0372;LA0180;;100444
285841;35.0;98;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VPU045;LA0173;PD058728;101551
286119;35.0;98;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35201;LA0173;PD057948;101551
286158;35.0;98;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35201;LA0173;PD058894;101551
286204;35.0;98;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35201;LA0173;PD057947;101551
286205;35.0;98;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35201;LA0173;PD057949;101551
286206;35.0;98;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35201;LA0173;PD057946;101551
287984;50.0;205;0.5;PF0116;N-2200000050;HI2248150003;605483;VPU055;LA0180;PD060372;100444
288177;35.0;98;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35201;LA0173;PD060101;101551
289029;35.0;98;0.5;PF0116;P-2100Z00100;VS2134030002;605141;VK35201;LA0173;PD060379;101551
247724;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055208;100961
247725;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055209;100961
247726;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD045803;100961
247727;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055218;100961
247733;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055217;100961
247735;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055219;100961
247736;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055223;100961
247737;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055224;100961
247739;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055221;100961
247741;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055222;100961
247742;40.0;165;0.5;PF0109C;P-2100Z00100;VS2138030M04;612798;VK40401;LANOLAC;PD055226;100961
253699;30.0;113;0.5;PF0109C;N-1510000030;HI1529090001;201135;VP0291;LANOLAC;PD049265;101040
253700;30.0;113;0.5;PF0109C;N-1510000030;HI1529090001;201135;VP0291;LANOLAC;PD049266;101040
253701;30.0;113;0.5;PF0109C;N-1510000030;HI1529090001;201135;VP0291;LANOLAC;PD049267;101040
253929;25.0;100;0.5;PF0109C;N-1110000030;HI1125040M04;614646;VK25201;LANOLAC;;101100
257222;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD048121;101172
257223;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD048120;101172
257420;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD048118;101172
257421;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD048117;101172
259469;40.0;135;0.5;PF0109C;P-2100Z00100;VS2138030M01;616057;VP0280;LANOLAC;PD046687;100445
260195;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;;PD045553;101071
260476;30.0;95;0.5;;N-15D0001025;HI2248150R05;615965;VPU041;LANOLAC;PD050226;101018
260678;40.0;115;0.5;PF0109C;P-2100Z00100;VS2138050M01;615979;VP0279;LANOLAC;PD047404;100445
261135;30.0;110;0.5;PF0109C;N-1500000030;HI1529090001;220463;VK30201;LANOLAC;PD047308;101312
261382;30.0;176;0.5;PF0109D;N-1500H00050;HI1529050M01;259800;VK30601;LANOLAC;PD048697;101065
261383;30.0;176;0.5;PF0109D;N-1500H00050;HI1529050M01;259793;VK30601;LANOLAC;PD048695;101065
261384;30.0;176;0.5;PF0109D;N-1500H00050;HI1529050M01;259798;VK30601;LANOLAC;PD048698;101065
261385;30.0;176;0.5;PF0109D;N-1500H00050;HI1529050M01;259797;VK30601;LANOLAC;PD048699;101065
261386;30.0;176;0.5;PF0109D;N-1500H00050;HI1529050M01;259794;VK30601;LANOLAC;PD048694;101065
261387;30.0;176;0.5;PF0109D;N-1500H00050;HI1529050M01;259792;VK30601;LANOLAC;PD048696;101065
261394;30.0;176;0.5;PF0109D;N-1500H00050;HI1529050M01;230785;VK30601;LANOLAC;PD047378;101065
261404;50.0;175;0.5;PF0109C;P-2100Z00100;VS2148030M01;616121;VP0372;LANOLAC;PD047384;100445
261407;50.0;175;0.5;PF0109C;P-2100Z00100;VS2148030M01;616199;VP0372;LANOLAC;PD047386;100445
261599;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;616036;VP0201;LANOLAC;PD045739;101327
261600;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;616037;VP0201;LANOLAC;PD045739;101327
261826;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD048601;101172
261828;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD048605;101172
262767;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD047881;101172
262769;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD047883;101172
262770;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD047884;101172
262772;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD047886;101172
262777;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD047891;101172
263129;50.0;160;0.5;;N-2200007030;H-2250120M01;616531;VPU055;LANOLAC;;1010
263181;50.0;135;0.5;;N-2200007030;HS2248030M05;610472;VPU056;LANOLAC;PD058857;101358
263524;30.0;115;0.5;PF0109C;N-1500H00015;HI1529050M01;238105;VP0291;LANOLAC;PD048095;100445
264029;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD048318;101172
264030;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD048319;101172
264452;35.0;150;0.5;;N-15D0001030;H-1535090002;616781;VPU047;LANOLAC;PD050602;100317
264480;35.0;120;0.5;;N-15D0001050;HE1535050K01;617544;VPU047;LANOLAC;;1010
264484;35.0;120;0.5;;P-2100Z01100;VS2135030001;607942;VPU047;LANOLAC;;1010
264485;40.0;125;0.5;;P-2100Z01100;VS2138030001;608009;VPU049;LANOLAC;;1010
264486;50.0;160;0.5;;P-2100Z01100;VS2148030010;616660;VPU055;LA0143;;1010
264487;30.0;60;0.5;;N-15D0001030;H-1530090M02;610882;VPU040;LANOLAC;;1010
264488;50.0;100;0.5;;N-2200007030;HI2248090004;616774;VPU053;LANOLAC;;1010
264492;40.0;125;0.5;;P-2100Z01100;VS2138030001;608009;VPU049;LA0142;;1010
264690;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD048569;101172
264691;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD048570;101172
264938;30.0;115;0.5;PF0109D;N-1510000020;HI1529090001;201119;VK30201;LANOLAC;PD048673;101251
265183;50.0;130;0.5;;P-2100Z01100;;;VPU052;LANOLAC;PD050659;101454
265435;35.0;140;0.5;PF0109C;N-1510000075;HI1534090001;260375;VP0282;LANOLAC;PD049407;101309
265436;35.0;140;0.5;PF0109C;N-1510000075;HI1534090001;260375;VP0282;LANOLAC;PD048934;101309
265605;50.0;155;0.5;;N-2200007030;H-2250120001;608095;VPU053;LANOLAC;PD050688;100733
265975;19.0;70;0.4;;N-1110002025;H-1119050002;617029;VPU035;LANOLAC;PD050713;100317
265976;19.0;70;0.4;;N-1110002025;H-1119050002;617030;VPU035;LANOLAC;PD050714;100317
265977;19.0;70;0.4;;N-1110002025;H-1119050002;617031;VPU035;LANOLAC;PD050715;100317
265978;19.0;70;0.4;;N-1110002025;H-1119050002;617032;VPU035;LANOLAC;PD050716;100317
266036;30.0;125;0.5;;N-15D0001030;HS1529030M01;616984;VPU178;LANOLAC;PD070101;101358
266073;30.0;125;0.5;;N-15D0001030;HS1529030M01;616984;VPU178;LANOLAC;PD070098;101358
266826;25.0;85;0.4;;N-1110002015;HI1125057M01;616938;VPU063;LANOLAC;PD056351;101358
266827;25.0;85;0.4;;N-1110002015;HI1125057M01;617864;VPU063;LANOLAC;PD052944;101358
266863;35.0;93;0.5;PF0109C;P-2100Z00100;VS2134030M02;616619;VK35101;LANOLAC;PD050830;
266880;19.0;85;0.4;;N-1110002035;H-1119057002;615842;VPU127;LANOLAC;PD053582;101509
266881;19.0;85;0.4;;N-1110002035;H-1119057002;615842;VPU127;LANOLAC;PD053951;101509
266882;35.0;120;0.5;;N-15D0001070;HD1523090001;616574;VPU062;LANOLAC;PDXXXXXX;101509
266898;25.0;105;0.4;;N-1110002025;HI1125057M01;616938;VPU036;LANOLAC;PDXXXXXX;101243
266918;35.0;120;0.5;;N-15D0001070;HD1523090001;616574;VPU062;LANOLAC;PDXXXXXX;101509
266919;19.0;85;0.4;;N-1110002035;H-1119057002;615842;VPU127;LANOLAC;PDXXXXXX;101509
266966;19.0;45;0.4;;N-1110002035;H-1119057002;615842;VPU193;LANOLAC;PDXXXXXX;101509
266967;19.0;65;0.4;;N-1110002035;H-1119057002;615842;VPU193;LANOLAC;PD053952;101509
266968;40.0;140;0.5;;P-2100Z01100;VS2138030M01;615441;VPU049;LANOLAC;;1010
266997;30.0;110;0.5;;N-15D0001030;HS1529030M01;617272;VPU040;LAXXXX;PDXXXXXX;101513
266998;30.0;110;0.5;;N-15D0001030;HS1529030M01;617272;VPU040;LAXXXX;PDXXXXXX;101513
266999;19.0;85;0.4;;K-060A000011;HC0615011M01;617273;VPU034;LANOLAC;PDXXXXXX;101513
267127;50.0;160;0.5;;P-2100Z01100;;;VPU053;LANOLAC;;100923
267229;30.0;150;0.5;PF0109C;N-1510000050;HI1529090001;201135;VK30301;LANOLAC;PD058187;101501
267230;30.0;150;0.5;PF0109C;N-1510000050;HI1529090001;201119;VK30301;LANOLAC;PD058185;101501
267247;50.0;150;0.5;;P-2100Z01100;VS2149050002;617257;VPU052;LANOLAC;PDXXXXXX;101111
267248;50.0;150;0.5;;P-2100Z01100;VS2149050002;617258;VPU052;LANOLAC;PDXXXXXX;101111
267249;50.0;150;0.5;;P-2100Z01100;VS2149050002;617259;VPU052;LANOLAC;PDXXXXXX;101111
267250;50.0;150;0.5;;P-2100Z01100;VS2149050002;617257;VPU052;LANOLAC;PDXXXXXX;101111
267251;50.0;150;0.5;;P-2100Z01100;VS2149050002;617258;VPU052;LANOLAC;PDXXXXXX;101111
267252;50.0;150;0.5;;P-2100Z01100;VS2149050002;617259;VPU052;LANOLAC;PDXXXXXX;101111
267253;50.0;150;0.5;;P-2100Z01100;VS2149050002;617257;VPU052;LANOLAC;PDXXXXXX;101111
267254;50.0;150;0.5;;P-2100Z01100;VS2149050002;617258;VPU052;LANOLAC;PDXXXXXX;101111
267255;50.0;150;0.5;;P-2100Z01100;VS2149050002;617259;VPU052;LANOLAC;PDXXXXXX;101111
267258;30.0;75;0.5;;P-1700Z00100;VS1729030M04;613442;VPU041;LANOLAC;;1010
267264;35.0;120;0.5;;N-15D0001070;HD1523090001;616574;VPU062;LANOLAC;PDXXXXXX;101509
267265;19.0;85;0.4;;N-1110002035;H-1119057002;615842;VPU127;LANOLAC;PDXXXXXX;101509
267286;35.0;120;0.5;;N-15D0001050;HF1535000001;617790;VPU046;LANOLAC;PDXXXXXX;101525
267287;35.0;120;0.5;;N-15D0001050;HF1535000001;617790;VPU046;LANOLAC;PDXXXXXX;101525
267464;50.0;180;0.5;;P-2100Z01100;VS2148020011;617277;VPU055;LANOLAC;;101529
267672;19.0;70;0.4;;N-1110002025;H-1119050002;607597;VPU035;LANOLAC;PD051448;101286
267673;19.0;70;0.4;;N-1110002025;H-1119050002;607597;VPU035;LANOLAC;PD051449;101286
267674;19.0;70;0.4;;N-1110002025;H-1119050002;607597;VPU035;LA0142;PD051450;101286
267675;19.0;70;0.4;;N-1110002025;H-1119050002;607597;VPU035;LANOLAC;PD051451;101286
267746;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD049674;101172
267747;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD049675;101172
267758;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;616036;VP0201;;PD048452;101172
267759;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;;PD048452;101172
267906;35.0;120;0.5;;N-15D0001030;H-1535090002;615453;VPU047;LANOLAC;;1010
267907;35.0;120;0.5;;N-15D0001030;H-1535090002;615453;VPU047;LANOLAC;;1010
268071;30.0;115;0.5;PF0109D;N-1510000020;HI1529090001;201119;VK30201;LANOLAC;PD050775;101251
268078;35.0;120;0.5;;N-15D0001025;HS1535015M01;614545;VPU046;LANOLAC;PDXXXXXX;101634
268081;40.0;170;0.5;;P-2100Z01100;VS2138030M04;608022;VPU050;LANOLAC;PDXXXXXX;101513
268097;30.0;110;0.5;;N-15D0001030;;;VPU040;LANOLAC;PDXXXXXX;101513
268205;30.0;110;0.5;;N-15D0001050;H-1530090002;607593;VPU058;LANOLAC;PDXXXXXX;101286
268207;30.0;110;0.5;;N-15D0001050;H-1530090002;607593;VPU058;LANOLAC;PDXXXXXX;101286
268208;30.0;110;0.5;;N-15D0001050;H-1530090002;607593;VPU058;LANOLAC;PDXXXXXX;101286
268210;30.0;110;0.5;;N-15D0001050;HI1529060001;611998;VPU058;LANOLAC;PD054380;101286
268256;35.0;100;0.5;;P-2100Z01100;VS2135030004;608252;VPU045;LANOLAC;;101590
268257;35.0;100;0.5;;P-2100Z01100;VS2135030004;608252;VPU045;LANOLAC;;101590
268329;30.0;81;0.5;PF0109C;N-1500000030;HS1529030M01;615313;VP0619;LANOLAC;PD050880;100961
268340;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;;PD048569;101172
268400;10.0;42;0.3;PF0112;K-060A000011;HC0609011R03;252374;VT10101;LANOLAC;PD048451;101327
268523;10.0;33;0.3;PF0112;K-060A000011;HC0609011R03;252374;VT10101;LANOLAC;PD048452;101327
268532;35.0;140;0.5;PF0109C;N-1510000075;HI1534090001;613587;VP0282;LANOLAC;PD051147;101309
268533;35.0;140;0.5;PF0109C;N-1510000075;HI1534090001;613587;VP0282;LANOLAC;PD051494;101309
268602;19.0;100;0.4;;K-060A000011;HF0611011001;607050;VPU035;LAXXXX;;101590
268603;19.0;100;0.4;;K-060A000011;HF0611011001;607050;VPU035;LAXXXX;;101590
268604;19.0;100;0.4;;K-060A000011;HF0611011001;607050;VPU035;LAXXXX;;101590
268713;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD051004;101172
268714;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD051005;101172
268776;40.0;110;0.5;;N-15D0001050;HI1538070001;615929;VPU118;LA0142;PD051069;101607
268777;50.0;110;0.5;;N-2200007050;HI2248090002;617672;VPU052;LA0142;PD051070;101607
268778;50.0;110;0.5;;N-2200007050;HI2248090002;617672;VPU052;LA0142;PD051071;101607
268898;30.0;110;0.5;;N-15D0001030;HD1523090001;616264;VPU041;LAXXXX;;1010
268899;40.0;125;0.5;;N-15D0001030;HI1538070001;615928;VPU049;LAXXXX;;1010
268900;50.0;160;0.5;;N-2200007030;HS2248030004;609687;VPU055;LAXXXX;;1010
269201;50.0;185;0.5;;N-2200007050;HS2248050006;612031;VPU054;LANOLAC;;100913
269220;50.0;156;0.5;;P-2100Z01100;VS2148030001;602262;VPU055;LA0142;PD051205;100640
269254;19.0;90;0.4;;K-0900001015;;;VPU035;LA0144;PDXXXXXX;101591
269255;19.0;90;0.4;;K-0900001015;;;VPU035;LA0144;PDXXXXXX;101591
269256;19.0;90;0.4;;K-0900001015;;;VPU035;LA0144;PDXXXXXX;101591
269257;35.0;80;0.5;;P-XXXXXXXXXX;;;VPU045;LA0144;PDXXXXXX;101591
269258;35.0;80;0.5;;P-XXXXXXXXXX;;;VPU045;LA0144;PDXXXXXX;101591
269291;35.0;105;0.5;;N-15D0001050;HD1523090001;616264;VPU061;LANOLAC;PD052590;105181
269292;35.0;105;0.5;;N-15D0001050;HD1523090001;616264;VPU061;LANOLAC;PDXXXXXX;105181
269293;19.0;50;0.4;;N-1110002035;H-1119057002;615843;VPU193;LANOLAC;PD055568;105181
269294;19.0;50;0.4;;N-1110002035;H-1119057002;615843;VPU193;LANOLAC;PD055567;105181
269329;19.0;85;0.4;;K-0900001015;HC0918015M02;612809;VPU035;LANOLAC;PDXXXXXX;101444
269330;30.0;95;0.5;;N-15D0001030;;;VPU041;LANOLAC;PDXXXXXX;101444
269331;30.0;95;0.5;;N-15D0001030;;;VPU041;LANOLAC;PDXXXXXX;101444
269332;30.0;110;0.5;;N-15D0001030;;;VPU041;LANOLAC;PDXXXXXX;101444
269334;25.0;90;0.4;;N-1110002035;H-1119057002;615843;VPU063;LANOLAC;PDXXXXXX;105181
269335;25.0;90;0.4;;N-1110002035;H-1119057002;615843;VPU063;LANOLAC;PDXXXXXX;105181
269366;19.0;85;0.4;;K-0900001015;HC0918015M02;612356;VPU035;LANOLAC;PD053548;101444
269367;30.0;95;0.5;;N-15D0001030;HS1529030M01;616984;VPU041;LANOLAC;PD053546;101444
269445;25.0;90;0.4;;P-XXXXXXXXXX;;;VPU037;LANOLAC;PDXXXXXX;101595
269483;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LA0180;PD048569;101172
269485;19.0;85;0.4;;K-0900001015;HC0918015M02;612356;VPU035;LANOLAC;PDXXXXXX;101444
269486;30.0;95;0.5;;N-15D0001030;HS1529030M01;616984;VPU041;LANOLAC;PDXXXXXX;101444
269487;30.0;95;0.5;;N-15D0001030;HS1529030M01;616984;VPU041;LANOLAC;PD053161;101444
269488;30.0;110;0.5;;N-15D0001030;HS1529030M01;616984;VPU041;LANOLAC;PDXXXXXX;101444
269510;35.0;150;0.5;;N-15D0001050;HI1535057M03;617760;VPU046;LANOLAC;PDXXXXXX;101622
269511;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD048569;101172
269515;50.0;185;0.5;;P-2100Z01100;VS2148020M02;614910;VPU055;LANOLAC;PD051339;101613
269516;50.0;185;0.5;;P-2100Z01100;VS2148020M02;614910;VPU055;LANOLAC;PD051340;101613
269517;50.0;185;0.5;;P-2100Z01100;VS2148020M02;614910;VPU055;LANOLAC;PD051341;101613
269644;40.0;150;0.5;;P-2100Z01100;;;VPU049;LA0142;PDXXXXXX;101453
269748;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD051452;101506
269749;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD051453;101506
269751;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD051455;101506
269752;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD051456;101506
269762;30.0;95;0.5;;P-XXXXXXXXXX;;;VPU041;LANOLAC;PDXXXXXX;101018
269786;50.0;160;0.5;;N-2200007030;H-2250120M01;617769;VPU054;LANOLAC;;101619
269895;50.0;160;0.5;;P-2100Z01100;VS2149030G01;617823;VPU054;LANOLAC;PD051575;101594
269903;50.0;160;0.5;;P-2100Z01100;VS2149030G01;617823;VPU054;LANOLAC;PD051576;101594
269904;50.0;160;0.5;;P-2100Z01100;VS2149030G01;617823;VPU054;LANOLAC;PD051577;101594
269905;50.0;160;0.5;;P-2100Z01100;VS2149030G01;617823;VPU054;LANOLAC;PD051578;101594
269906;50.0;160;0.5;;P-2100Z01100;VS2149050G01;617824;VPU054;LANOLAC;PD051579;101594
269907;50.0;160;0.5;;P-2100Z01100;VS2149050G01;617824;VPU054;LANOLAC;PD051580;101594
269908;50.0;160;0.5;;P-2100Z01100;VS2149050G01;617824;VPU054;LANOLAC;PD051581;101594
269909;50.0;160;0.5;;P-2100Z01100;VS2149050G01;617824;VPU054;LANOLAC;PD051582;101594
269910;50.0;160;0.5;;P-2100Z01100;VS2149030G01;617823;VPU054;LANOLAC;PD051583;101594
269924;35.0;100;0.5;;N-15D0001030;H-1535090002;615453;VPU044;LA0142;PDXXXXXX;101707
270081;50.0;185;0.5;;P-2100Z01100;VS2148030002;608163;VPU054;LANOLAC;PD051611;101111
270082;50.0;160;0.5;;P-2100Z01100;VS2148030002;608163;VPU054;LANOLAC;PD051612;101111
270138;50.0;125;0.5;;P-XXXXXXXXXX;;;VPU052;LA0142;PD051621;101051
270396;30.0;110;0.5;;N-15D0001050;HD1523090001;616264;VPU040;LANOLAC;PD051730;103029
270522;30.0;150;0.5;;N-15D0001030;HS1529030M01;616984;VPU043;LANOLAC;PD051747;101444
270524;30.0;110;0.5;;N-15D0001030;HS1529030M01;616984;VPU041;LANOLAC;PDXXXXXX;101444
270525;30.0;95;0.5;;N-15D0001030;HS1529030M01;616984;VPU041;LANOLAC;PDXXXXXX;101444
270526;30.0;95;0.5;;N-15D0001030;HS1529030M01;616984;VPU041;LANOLAC;PDXXXXXX;101444
270527;19.0;85;0.4;;K-0900001015;HC0918015M02;612356;VPU035;LANOLAC;PDXXXXXX;101444
270659;30.0;85;0.5;;N-15D0001030;HS1529030M01;616984;VPU041;LANOLAC;PD053127;101444
270919;16.0;50;0.4;;P-XXXXXXXXXX;H-0916040003;605481;VPU175;LAXXXX;PDXXXXXX;101707
270920;19.0;70;0.4;;N-1110002035;H-1119050002;607597;VPU034;LAXXXX;PDXXXXXX;101707
270921;30.0;110;0.5;;N-15D0001030;H-1530090002;607593;VPU040;LAXXXX;PDXXXXXX;101707
270922;35.0;120;0.5;;N-15D0001030;H-1535090002;615453;VPU046;LAXXXX;PDXXXXXX;101707
270965;35.0;140;0.5;PF0109C;N-1510000075;HI1534090001;613587;VP0282;LANOLAC;PD051982;101309
270970;50.0;185;0.5;;P-2100Z01100;VS2148050009;616732;VPU054;LANOLAC;;100913
270993;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD052004;101172
270994;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD052005;101172
271186;30.0;110;0.5;;P-2100Z01100;VS2148050M09;616839;VPU045;;;101295
271216;25.0;95;0.4;;N-1110002015;HS1125015001;610172;VPU037;LA0142;PD052077;100966
271274;50.0;160;0.5;;P-2100Z01100;VS2148020M02;617916;VPU054;LANOLAC;PDXXXXXX;101619
271275;40.0;135;0.5;;P-2100Z01100;VS2138030002;608452;VPU049;LAXXXX;;101590
271946;40.0;135;0.5;;P-2100Z01100;;;VPU049;LANOLAC;PDXXXXXX;103262
272098;35.0;125;0.5;;P-2100Z01100;VS2135030M04;618034;VPU047;LA0143;PD052605;101633
272103;35.0;105;0.5;;N-15D0001050;HD1523090001;616264;VPU061;LANOLAC;PD052864;105181
272140;50.0;160;0.5;;P-2100Z01100;VS2148050002;617938;VPU055;LANOLAC;PD052607;101518
272141;40.0;125;0.5;;P-2100Z01100;VS2138030002;617937;VPU049;LANOLAC;PD052608;101595
272142;35.0;120;0.5;;P-2100Z01100;VS2134030002;617936;VPU047;LANOLAC;PD052609;101205
272143;30.0;110;0.5;;P-1700Z00100;VS1729030002;617935;VPU041;LANOLAC;PD052610;101475
272146;35.0;95;0.5;;P-2100Z01100;VS2134030002;616151;VPU045;LAXXXX;PD052612;100966
272147;40.0;145;0.5;;P-2100Z01100;VS2138010011;618107;VPU049;LA0143;PD052613;100966
272216;25.0;90;0.4;;N-1110003015;HI1125040M04;611667;VPU037;LANOLAC;;100801
272475;30.0;110;0.5;;N-15D0001050;HI1529090001;271651;VPU041;LANOLAC;PD052771;101286
272484;19.0;65;0.4;;K-0900001015;HC0918015M02;618075;VPU035;LANOLAC;PD052744;100801
272496;50.0;160;0.5;;P-2100Z01100;VS2148030002;608163;VPU045;LANOLAC;;1010
272497;50.0;160;0.5;;P-2100Z01100;VS2148030002;608163;VPU045;LANOLAC;;1010
272510;25.0;105;0.4;;P-1400000106;VP1424020001;615552;VPU037;LANOLAC;;1010
272641;35.0;105;0.5;;N-15D0001050;HD1523090001;616264;VPU061;LANOLAC;PD055578;101595
272713;10.0;33;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0201;LANOLAC;PD048452;101327
272714;10.0;42;0.3;PF0413;P-070GS00020;VR0710015R03;610779;VP0192;LANOLAC;PD048451;101327
272822;35.0;95;0.5;;P-2100Z01100;VS2134030M02;616058;VPU045;;;100966
272823;40.0;145;0.5;;P-2100Z01100;VS2138050M02;617632;VPU049;;;100966
272869;35.0;180;0.5;;N-15D0001030;HS1535030004;607943;VPU062;LANOLAC;PD052990;101509
273045;25.0;85;0.35;PF0404;N-150GSF0040;HG1525060Z03;608352;VS25111;LANOLAC;;103220
273083;19.0;45;0.4;;N-1110002035;H-1119057002;615842;VPU193;LANOLAC;PD053120;101509
273100;25.0;85;0.35;PF0404;;;;VS25111;LANOLAC;;103222
273164;50.0;160;0.5;;P-2100Z01100;VS2148050002;617938;VPU055;LANOLAC;PD053113;1010
273197;16.0;78;0.3;;P-XXXXXXXXXX;HC0616009R01;225511;;;;1010
273221;50.0;185;0.5;;P-2100Z01100;VS2149030G01;609235;VPU055;LANOLAC;;105308
273222;50.0;185;0.5;;P-2100Z01100;VS2149030G01;609235;VPU055;LANOLAC;PD053135;105308
273329;40.0;199;0.35;PF0116;P-XXXXXXXXXX;;;;LANOLAC;;1010
273348;19.0;130;0.5;PF0525;P-XXXXXXXXXX;;;;LANOLAC;;1010
273389;19.0;130;0.5;PF0642;P-XXXXXXXXXX;;;;LANOLAC;;1010
273407;30.0;153;0.35;PF0116;N-150GSF0040;HG1529060Z02;607663;VS30111;LA0180;;1010
273411;30.0;151;0.35;PF0116;N-15MGS00060;HG1529060Z03;242349;VS30111;LANOLAC;;1010
273495;19.0;100;0.4;;P-1100000048;VE1118012K03;616588;VPU035;;PD053337;200000
273523;35.0;180;0.5;;N-15D0001030;HS1535030004;607943;VPU062;LANOLAC;PD053315;101509
273570;50.0;160;0.5;;P-2100Z01100;VS2148030002;608163;VPU054;LANOLAC;PD053321;101111
273571;50.0;160;0.5;;P-2100Z01100;VS2148030002;608163;VPU054;LANOLAC;PD053322;101111
273572;50.0;160;0.5;;P-2100Z01100;VS2148030002;608163;VPU054;LANOLAC;PD053323;101111
273573;50.0;160;0.5;;P-2100Z01100;VS2148030002;608163;VPU054;LANOLAC;PD053324;101111
273580;50.0;185;0.5;;P-2100Z01100;VS2148050M04;615812;VPU055;LANOLAC;;101295
273605;19.0;100;0.4;;P-1100000048;VE1118012K03;616588;VPU035;LANOLAC;;200000
